0.556800127029419, -0.25008392333984375
-0.6029040813446045, -0.21173405647277832
0.38652610778808594, -0.04606199264526367
-0.43416404724121094, 0.07819199562072754
0, 0
0.23619413375854492, -0.0031099319458007812
-0.3789398670196533, 0.03217196464538574
-0.4939899444580078, 0.07665801048278809
-0.03685808181762695, -0.25315189361572266
-0.05986785888671875, 0.1779019832611084
0.11347413063049316, 0.05058002471923828
-0.1764519214630127, 0.11040592193603516
-0.21326804161071777, -0.04452800750732422
0.17023205757141113, -0.09821796417236328
-0.2086658477783203, -0.27616190910339355
0.12421202659606934, -0.19616699218750555
-0.2055978775024414, 0.17943596839904785
0.4862360954284668, 0.39266204833984375
-0.08901405334472656, 0.03523993492126465
0.05364799499511719, -0.09975194931030273
-0.2025299072265625, -0.04452800750732422
0.21778607368469238, -0.04452800750732422
0.3190300464630127, -0.19025802612304688
0.018366098403930664, 0.11040592193603516
-0.32524991035461426, -0.13503408432006836
-0.17184996604919434, 0.010695934295654297
0.1487560272216797, -0.16878199577331543
0.38959407806396484, -0.05986785888671875
0.1978440284729004, -0.18565607070922852
0.015298128128051758, -0.2516179084777832
-0.3237159252166748, 0.03063797950744629
-0.07520794868469238, -0.18105387687683105
0.6411700248718262, 0.24539804458618164
0.015298128128051758, 0.3159620761871338
-0.08287787437438965, 0.14108610153198242
0.14108610153198242, -0.23781204223632812
0.6411700248718262, 0.19937801361083984
0.3451080322265625, -0.19792795181274414
0.2239220142364502, -0.018450021743774414
0.015298128128051758, 0.022968053817749023
